participant_id,frame,t_l,med_rt_obs,p_ll_obs,med_rt_prd,p_ll_prd
55,speedup,16,4.66,0.3333333333333333,3.375278531917721,0.5230096928363951
55,speedup,32,3.7800000000000002,0.3333333333333333,3.558326778378691,0.2912956764543354
55,speedup,64,4.11,0.5555555555555556,3.4555417639657238,0.14738610256534865
55,speedup,128,4.97,0.18181818181818182,3.109084543702325,0.021342998765116483
58,neutral,2,2.06,1,2.1368853591247845,0.9635891685378171
58,neutral,4,2.245,1,2.0847635769896624,0.981798345877434
58,neutral,8,2.17,1,2.1576143401598697,0.9518371436288917
58,neutral,16,2.09,1,2.2303433946576283,0.8666555197755926
58,neutral,32,1.825,0,2.285056005856929,0.6057288668878954
58,neutral,64,1.7,0,2.2853469050714033,0.5924147797664592
58,neutral,128,1.64,0,2.2869014483152164,0.42900254029014373
58,defer,2,2.36,1,2.1441037612280027,0.9592694893696766
58,defer,4,2.4,1,2.092617980110114,0.9797816162086153
58,defer,8,2.8200000000000003,0.8333333333333334,2.164414316040393,0.9472783622707577
58,defer,16,2.995,0.6666666666666666,2.234718427991989,0.8574279562888082
58,defer,32,2.31,0,2.285756454609426,0.5989496842726154
58,defer,64,1.81,0,2.286008566114664,0.5947111337363606
58,defer,128,2.06,0,2.286570529550952,0.42133009445656877
58,speedup,2,1.88,1,2.1441037634367515,0.9614507285119208
58,speedup,4,2.69,1,2.084106683173415,0.9809011992094531
58,speedup,8,2.76,1,2.164414318042058,0.9474376850168592
58,speedup,16,1.98,0.14285714285714285,2.2347184292987436,0.8538515419796896
58,speedup,32,2.54,0,2.2857564548104516,0.5942656100763207
58,speedup,64,2.235,0,2.2846474951288007,0.6004516064803347
58,speedup,128,1.745,0,2.287150684338487,0.4367438174135069
64,neutral,2,2.27,1,2.3596079053026107,0.9986319079345843
64,neutral,4,2.24,1,2.337549408710254,0.9989085186072522
64,neutral,8,2.29,1,2.361090585744962,0.9986330822707645
64,neutral,16,2.76,0.75,2.6721267568570366,0.9679115055739276
64,neutral,32,2.4400000000000004,0.6666666666666666,2.8117432477851665,0.8906164249500996
64,neutral,64,2.535,0.5833333333333334,2.9384917348477377,0.7447272231086572
64,neutral,128,2.5549999999999997,0.5,2.9861859310161947,0.6871875558423624
64,defer,2,2.5300000000000002,1,2.393411573880724,0.9981367384568853
64,defer,4,2.51,1,2.3682150564246562,0.9985097723518391
64,defer,8,3.19,1,2.3951020667913907,0.9980264177597998
64,defer,16,2.92,0.8333333333333334,2.7352820078982796,0.9499956745335214
64,defer,32,3.15,0.8333333333333334,2.872862624994547,0.8466388583948868
64,defer,64,3.385,0.6666666666666666,2.9833073210696663,0.6891063138865797
64,defer,128,3.465,0.5,3.008374369614767,0.6258129922728104
64,speedup,2,2.54,1,2.3806352606037766,0.9983500290116736
64,speedup,4,2.6550000000000002,1,2.356613053590031,0.9986759700265366
64,speedup,8,2.92,1,2.38224828583112,0.9982560861337053
64,speedup,16,3.045,0.8333333333333334,2.7121752650917084,0.957354900062445
64,speedup,32,3.06,0.6666666666666666,2.8511804051378666,0.8636696940786209
64,speedup,64,2.825,0.5833333333333334,2.968271180856982,0.7097910016550526
64,speedup,128,2.5,0.6666666666666666,3.0083499611808757,0.6486527571611055
67,neutral,2,2.175,1,2.2493509309420627,0.9999
67,neutral,4,2.09,1,2.232588578928565,0.9999
67,neutral,8,2.665,1,2.417259560606419,0.9999
67,neutral,16,2.8499999999999996,1,2.610882068300098,0.9997469894145617
67,neutral,32,2.885,1,2.7538176457263193,0.999227863164966
67,neutral,64,3.565,0.75,3.2073007710131027,0.9874105328656119
67,neutral,128,3.2199999999999998,0.8333333333333334,3.2621849285219566,0.9856978690552365
67,defer,2,2.1799999999999997,1,2.2375732941321083,0.9999
67,defer,4,2.53,1,2.22290065568993,0.9999
67,defer,8,2.43,1,2.3844257334704495,0.9999
67,defer,16,2.9,1,2.554073980611269,0.9998381500568966
67,defer,32,2.45,1,2.680248571660854,0.9995584386640222
67,defer,64,3.19,0.7272727272727273,3.0944174089385825,0.9935205127993266
67,defer,128,2.93,1,3.146930506955098,0.9919851011433359
67,speedup,2,2.53,1,2.2704906870004065,0.9999
67,speedup,4,2.175,1,2.2499729486617857,0.9999
67,speedup,8,2.51,1,2.4762319334285374,0.9999
67,speedup,16,2.78,1,2.7119648568191526,0.9994600156672694
67,speedup,32,2.665,1,2.8827203720183863,0.9981500271792955
67,speedup,64,3.125,0.5833333333333334,3.385098554442908,0.9706704231877412
67,speedup,128,3.315,0.9166666666666666,3.440111796505569,0.9666233211955739
69,neutral,2,3.04,0.8333333333333334,3.0341109713332703,0.7137109565288026
69,neutral,4,2.335,0.7,2.61135052263018,0.9899304530673546
69,neutral,8,3.02,0.7272727272727273,2.7621389930225204,0.9694151497085242
69,neutral,16,2.985,0.8333333333333334,2.8594889643568133,0.9365751731277299
69,neutral,32,3.255,0.4166666666666667,3.0490255690513877,0.6470053215851984
69,neutral,64,3.455,0.5,3.0560827505891472,0.5959874741947498
69,neutral,128,3.19,0.25,3.0584960077859478,0.4351857281775166
69,defer,2,2.6799999999999997,1,2.9909693580201346,0.817800383639361
69,defer,4,2.55,1,2.4570180504182364,0.9970597635329638
69,defer,8,3.41,0.75,2.617169183497915,0.9891989671374801
69,defer,16,3.07,1,2.7334315835998777,0.9744419151869039
69,defer,32,3.115,0.3333333333333333,3.020983340132688,0.7541393166924737
69,defer,64,3.6550000000000002,0.5833333333333334,3.0378023117064163,0.7009338715129027
69,defer,128,3.79,0.5833333333333334,3.0603344173157376,0.5109447650445437
69,speedup,2,2.2,1,2.8258785015844374,0.9513045873815471
69,speedup,4,2.18,1,2.197634888627795,0.9998121837676138
69,speedup,8,2.6799999999999997,0.9166666666666666,2.3346535455382913,0.99906285613883306
69,speedup,16,2.895,1,2.4516172138209043,0.997119192192514
69,speedup,32,3.5700000000000003,0.3333333333333333,2.8943714123066506,0.9169596654269694
69,speedup,64,2.6550000000000002,1,2.939954922404601,0.8817782854477147
69,speedup,128,2.73,0.6363636363636364,3.039358108774469,0.6899402979842683
86,neutral,2,2.21,1,1.9988289733719482,0.997087966453292
86,neutral,4,2.16,0.7,2.0107042979830116,0.9963848126587886
86,neutral,8,1.91,0.8888888888888888,2.0477200605648145,0.9922162432612112
86,neutral,16,2.105,1,2.089144533102714,0.9856997855554409
86,neutral,32,2.255,0.5,2.23506738856666,0.8532710168906038
86,neutral,64,2.39,0.75,2.325138258620426,0.599222403391219
86,neutral,128,2.19,0.25,2.3055258860865533,0.22642920110796938
86,defer,2,2.34,1,1.9989768632756926,0.9970803018409466
86,defer,4,2.23,1,2.0111757116151816,0.9963549349377328
86,defer,8,2.575,0.9,2.049151577255332,0.9911321292739079
86,defer,16,1.97,1,2.0915364519780493,0.9851338406621405
86,defer,32,2.705,0.6666666666666666,2.2390427523729226,0.8466235604956586
86,defer,64,2.465,0.75,2.323904853230478,0.5871620636502936
86,defer,128,2.1550000000000002,0.25,2.303647850859662,0.21893356922560034
86,speedup,2,1.89,1,1.9990767973737227,0.9970691485070231
86,speedup,4,2.04,1,2.01149424100475,0.9963208021001541
86,speedup,8,1.8250000000000002,0.9,2.0501173803037083,0.9898721447720986
86,speedup,16,2.58,0.9166666666666666,2.093145285356359,0.9847421502882626
86,speedup,32,2.34,0.75,2.2416593677290195,0.8421248193582904
86,speedup,64,2.26,0.7272727272727273,2.3230476789129884,0.6022269501540503
86,speedup,128,2.5300000000000002,0,2.302392380652651,0.21412452871453913
87,neutral,2,2.62,1,2.615861532374934,0.9854345548997133
87,neutral,4,2.93,0.5454545454545454,3.1693969944748335,0.6387173671682224
87,neutral,8,2.92,0.5833333333333334,2.841497309932659,0.9122402603385261
87,neutral,16,2.6,0.8,2.4030078295129074,0.9776567859545231
87,neutral,32,2.48,0.7272727272727273,2.510632301362351,0.9041609905566138
87,neutral,64,2.97,0.6363636363636364,2.459710870725208,0.9424191140360652
87,neutral,128,3.03,0.7272727272727273,2.5712355489578944,0.8410391007014011
87,defer,2,2.615,1,2.4991517910528467,0.9931562844893387
87,defer,4,3.415,0.4166666666666667,3.1451954656274705,0.7186858132635424
87,defer,8,2.955,0.9,2.727840629752189,0.9334375881805047
87,defer,16,3.17,1,2.30235015393893,0.9874096094995712
87,defer,32,2.8049999999999997,0.8,2.4001084698709243,0.9277339642822817
87,defer,64,2.4,1,2.3534629418834925,0.9650805288363836
87,defer,128,2.455,0.6666666666666666,2.45667483685215,0.8842877185662847
87,speedup,2,3.12,0.8333333333333334,2.743620217778385,0.9697639588771428
87,speedup,4,4.130000000000001,0.5,3.1623848502346514,0.6144769888125102
87,speedup,8,2.3049999999999997,0.8333333333333334,2.950833554580494,0.8700523929471965
87,speedup,16,2.75,1,2.523002528072366,0.9618366859284699
87,speedup,32,2.61,0.9166666666666666,2.6373200413366673,0.878377934440276
87,speedup,64,2.47,0.8181818181818182,2.583899716204833,0.9104996437320914
87,speedup,128,3.86,0.6363636363636364,2.699237349540651,0.8075511968870173
88,neutral,2,2.4050000000000002,1,2.7347505809180452,0.2060032287836729
88,neutral,4,3.65,0.5,2.7346652925050083,0.20578426563566796
88,neutral,8,2.59,0,2.7352150557971733,0.207220582088363
88,neutral,16,2.6550000000000002,0,2.7350095704941486,0.20668850217805393
88,neutral,32,2.925,0.08333333333333333,2.735483813010548,0.20794601532459786
88,neutral,64,2.4299999999999997,0,2.7362955884837716,0.21017278834864514
88,neutral,128,2.125,0,2.737217176211732,0.2134548532175296
88,defer,2,2.09,1,2.734750582329691,0.20602777018100493
88,defer,4,2.62,1,2.734665293887739,0.20578426914196132
88,defer,8,3.885,0.4166666666666667,2.735215057477575,0.2072205864747632
88,defer,16,2.6950000000000003,0,2.7350095720507968,0.20668850623808202
88,defer,32,2.25,0.08333333333333333,2.735483814827876,0.20794602015705604
88,defer,64,2.415,0,2.736295590762107,0.21017279455601348
88,defer,128,2.125,0,2.7372171790364184,0.21345486147261275
88,speedup,2,2.23,1,2.528749673186001,0.9731837521372955
88,speedup,4,2.4850000000000003,1,2.543672194886277,0.9687569842968174
88,speedup,8,2.385,1,2.4517318095986456,0.9865820181903372
88,speedup,16,2.675,1,2.4848154552968826,0.9814698077301792
88,speedup,32,2.97,1,2.4110666744244194,0.9906449051743795
88,speedup,64,3.27,1,2.306429665275584,0.9967095152404494
88,speedup,128,2.645,1,2.2163072470837397,0.998617278472032
90,neutral,2,4,0.75,3.307013195519822,0.9958994069765416
90,neutral,4,3.3200000000000003,0.8333333333333334,3.5462156040428447,0.9804268054257054
90,neutral,8,3.42,0.75,3.9988269717173632,0.8290978810539023
90,neutral,16,3.4450000000000003,0.5,3.943684246625265,0.4963056878664599
90,neutral,32,4.07,0.75,3.7965270902953567,0.7681740592020818
90,neutral,64,4.955,0.75,3.7709280215418337,0.9624160196478699
90,neutral,128,3.5,1,3.7883926687018805,0.9715212706335045
90,defer,2,3.7,1,3.3608801057409514,0.9940293727774976
90,defer,4,3.385,1,3.6594201969718987,0.9622714603720033
90,defer,8,5.505,0.8333333333333334,4.1534605318345195,0.7293126976576034
90,defer,16,4.98,0.25,3.743608206234609,0.4143050271148494
90,defer,32,3.87,0.4166666666666667,3.9500291480144027,0.6994204613068055
90,defer,64,4.734999999999999,0.6666666666666666,3.9219017171845367,0.9254866192614375
90,defer,128,2.7800000000000002,1,3.941139290716139,0.9448992521648201
90,speedup,2,4.075,1,3.359722634051408,0.9940768141507305
90,speedup,4,4.42,1,3.657039615226074,0.9627617386225068
90,speedup,8,3.71,0.9166666666666666,4.150686042721559,0.7312849831815843
90,speedup,16,4.640000000000001,0.3333333333333333,3.7473535721537496,0.41559191298740483
90,speedup,32,5.58,0.36363636363636365,3.946982613115557,0.6780272354852448
90,speedup,64,4.62,0.5833333333333334,3.9188804614732744,0.9264724988264171
90,speedup,128,3.075,1,3.938099567724519,0.9456226669325494
92,neutral,2,3.67,1,3.6045364712998316,0.9879121652460754
92,neutral,4,3.115,1,3.1095912458693062,0.9998410994605462
92,neutral,8,3.465,1,3.212594206791601,0.9997041663464414
92,neutral,16,2.8600000000000003,1,3.575288922027743,0.9974691532640424
92,neutral,32,3.56,1,4.2736420337899075,0.9536257410221973
92,neutral,64,3.6900000000000004,0,4.791592258965355,0.6498170120826005
92,neutral,128,4.145,0,4.558565889145044,0.10388900077591406
92,defer,2,3.5,0.8333333333333334,3.6045364752868307,0.987912164987139
92,defer,4,3.225,1,3.109591247294445,0.9998410994590181
92,defer,8,2.9299999999999997,1,3.2125942087767396,0.9997041663423574
92,defer,16,3.38,0.9166666666666666,3.575288925876316,0.9974691532149289
92,defer,32,3.9050000000000002,1,4.273642039514286,0.953625740055905
92,defer,64,5.28,0,4.791592260799107,0.6498170076763258
92,defer,128,3.565,0,4.5585658857317695,0.10388899929658348
92,speedup,2,3.9699999999999998,0.9166666666666666,3.6045364839852105,0.9879121644222015
92,speedup,4,4.125,1,3.1095912504036547,0.9998410994556842
92,speedup,8,3.81,1,3.212594213108434,0.9997041663334472
92,speedup,16,4.15,0.9090909090909091,3.5752889342747087,0.9973229187988705
92,speedup,32,5.755,1,4.273642052001872,0.9536257379476857
92,speedup,64,6.31,0.45454545454545453,4.791592264800298,0.666777660068431
92,speedup,128,4.42,0,4.558565878285263,0.10836642797804345
